STORE,STORE_NAME,LABEL_NAME,ADDRESS,GEO_LATITUDE,GEO_LONGITUDE,OPEN_TIME,CLOSE_TIME
461,22 Горно-Алтайск Чорос-Гуркина 27,Холди,"649002, г.Горно-Алтайск, ул.Чорос-Гуркина, 27",51.955960297,85.958197832,8:00:00 AM,9:00:00 PM
462,54 Новосибирск Ольги Берггольц 39,Сибириада,"630068, г.Новосибирск, ул.Ольги Берггольц, 39",54.941182,83.105842,8:00:00 AM,10:00:00 PM
463,54 Новосибирск Петухова 12/1,Холди,"630119, г.Новосибирск, ул.Петухова, 12/1",54.941208,82.891459,9:00:00 AM,10:00:00 PM
464,54 Купино Советов 81,Холди,"632735, г. Купино, ул. Советов, 81",54.364079,77.293499,8:00:00 AM,9:00:00 PM
465,54 Карасук Комсомольская 2Г,Холди,"632862, г. Карасук, ул. Комсомольская, 2Г",53.722952,78.056582,8:00:00 AM,9:00:00 PM
466,54 Баган Сибиряков-Гвардейцев 52А,Холди,"632770, c. Баган, ул. Сибиряков-Гвардейцев, 52А",54.102739,77.663848,8:00:00 AM,9:00:00 PM
467,22 Рубцовск Ленина 204,Холди,"658225, г. Рубцовск, ул. Ленина, 204",51.485194,81.203845,8:00:00 AM,9:00:00 PM
468,55 Омск Омская 107,Сибириада,"644070, г. Омск, ул. Омская, 107",54.990685,73.400929,8:00:00 AM,11:00:00 PM
469,55 Омск Красный Путь 139А,Холди,"644033, г. Омск, ул. Красный Путь, 139а",55.010963,73.335891,9:00:00 AM,10:00:00 PM
470,54 Бердск Вокзальная 4/1,Холди,"633010, г. Бердск, ул. Вокзальная, 4/1",54.765877,83.106048,8:00:00 AM,9:00:00 PM
471,42К Анжеро-Судженск Лазо 10,Холди,"652486, г. Анжеро-Судженск, ул. Лазо, 10",56.05493,86.026831,8:00:00 AM,9:00:00 PM
472,42К Салаир Молодежная 3б,Холди,"652770, г. Салаир, ул. Молодежная, 3б",54.238142,85.810337,8:00:00 AM,9:00:00 PM
473,54 Убинское Салтыкова-Щедрина 15,Холди,"632520, с. Убинское, ул. Салтыкова, 15",55.303591,79.678922,8:00:00 AM,9:00:00 PM
475,22 Новоалтайск Гагарина 24,Холди,"658080, г. Новоалтайск, ул. Гагарина, 24",53.419717,83.928806,8:00:00 AM,9:00:00 PM
476,42К Полысаево Крупской 116А,Холди,"652560, г. Полысаево, ул. Крупской, 116а",54.603785,86.276491,8:00:00 AM,9:00:00 PM
478,22 Барнаул С. Семенова 9,Холди,"606650, г. Барнаул, ул. С. Семенова, 9",53.350521,83.67002,8:00:00 AM,9:00:00 PM
479,42К Ленинск-Кузнецкий Юргинская 4/3,Холди,"652523, г. Ленинск-Кузнецкий, ул. Юргинская, 4/3",54.706755,86.205371,8:00:00 AM,9:00:00 PM
483,22 Новоалтайск 8-ой микрорайон 3В,Холидей Классик,"658080, г. Новоалтайск, ул. 8-ой Микрорайон, 3В",53.412633,83.931564,8:00:00 AM,10:00:00 PM
484,22 Новоалтайск Октябрьская 20а,Холидей Классик,"658087, г. Новоалтайск, ул. Октябрьская 20а",53.391507,83.933918,8:00:00 AM,10:00:00 PM
485,22 Новоалтайск 7-ой микрорайон 2,Холди,"658087, г. Новоалтайск, ул. 7-ой Микрорайон, 2",53.412633,83.931564,8:00:00 AM,10:00:00 PM
487,22 Барнаул Малахова 126 А,Холди,"656066, г. Барнаул, ул.Малахова, 126А",53.344866,83.694885,8:00:00 AM,9:00:00 PM
489,55 Омск Романенко 8,Сибириада,"644076, г. Омск, ул. Романенко, 8",54.982306,73.47133,8:00:00 AM,11:00:00 PM
490,54 Куйбышев микрорайон Южный 1/1,Холди,"632387, Куйбышев, микрорайон Южный, 1/1",55.445972,78.311111,8:00:00 AM,9:00:00 PM
492,42Н Новокузнецк Кирова 55,Турне,"654080, г. Новокузнецк, ул. Кирова, 55",53.758665,87.13811,10:00:00 AM,10:00:00 PM
494,22 Тальменка Вокзальная 12з,Холди,"658030, р.п. Тальменка, ул. Вокзальная, 12з",53.821528,83.564549,8:00:00 AM,9:00:00 PM
495,54 Толмачево Победы 2,Холди,"633100, с. Толмачево, ул. Победы, 2",54.978932,82.734605,8:00:00 AM,9:00:00 PM
496,22 Майма Алтайская 26б,Холидей Классик,"649100, с. Майма, ул. Алтайская, 26б",51.989084,85.89662,8:00:00 AM,12:00:00 AM
497,22 Топчиха Ленина 3,Холди,"659070, с. Топчиха, ул. Ленина, 3",52.819937,83.119173,8:00:00 AM,9:00:00 PM
498,42К Яшкино Суворова 3а,Холди,"652010, п.г.т. Яшкино, ул. Суворова, 3а",55.873294,85.435892,8:00:00 AM,9:00:00 PM
499,54 Куйбышев Советская 8,Холди,"632386, г. Куйбышев, ул. Советская, 8",55.450654,78.298615,8:00:00 AM,9:00:00 PM
500,42К Белово Советская 122а,Холди,"652600, г. Белово, ул. Советская, 122а",54.405589,86.302182,8:00:00 AM,9:00:00 PM
501,22 Бийск Сенная 106/1,Холди,"659300, г. Бийск, ул. Сенная, 106/1",52.545508,85.213236,8:00:00 AM,9:00:00 PM
502,42Н Киселевск Лутугина 24а (пом.1),Холидей Классик,"652704, г. Киселевск, ул. Лутугина, 24а (пом.1)",54.034838,86.669,8:00:00 AM,11:00:00 PM
503,70 Моряковский Затон Ленина 14,Холди,"634516, г. Томск, с. Моряковский Затон, ул. Ленина, 14",56.694484,84.65752,8:00:00 AM,9:00:00 PM
504,54 Барабинск Деповская 20,Холди,"632331, г. Барабинск, ул. Деповская, 20",55.356601,78.348139,8:00:00 AM,9:00:00 PM
506,42К Кемерово Промышленновское шоссе 38б,Холди,"650904, г. Кемерово, ул. Промышленновское шоссе, 38б",55.496659,86.172376,8:00:00 AM,9:00:00 PM
507,42Н Новокузнецк Строителей 73а (пом.3),Холди,"654005, г. Новокузнецк, ул. Строителей, 73а (пом.3)",53.774728,87.124285,8:00:00 AM,9:00:00 PM
508,55 Омск 6-ая Станционная 147/3,Сибириада,"644120, г. Омск, ул. 6-ая Станционная, 147/3",54.926306,73.495261,8:00:00 AM,11:00:00 PM
509,42К Кемерово Ленинградский 21,Холди,"650060, г. Кемерово, пр. Ленинградский, 21",55.349373,86.172654,8:00:00 AM,9:00:00 PM
511,22 Рубцовск Комсомольская 250,Холди,"658200, г. Рубцовск, ул. Комсомольская, 250",51.505098,81.198817,8:00:00 AM,9:00:00 PM
512,22 Поспелиха Вокзальная 26,Холидей Классик,"659700, с. Поспелиха, ул. Вокзальная, 26",51.990853,81.825141,8:00:00 AM,10:00:00 PM
513,22 Михайловское К.Маркса 38,Холди,"658961, с. Михайловское, ул. К.Маркса, 38",51.821734,79.720963,8:00:00 AM,9:00:00 PM
514,54 Сузун Ленина 5,Холди,"633623, р.п. Сузун, ул. Ленина, 5",53.788716,82.312355,8:00:00 AM,9:00:00 PM
515,55 Черлак Победы 8,Холди,"646250, р.п. Черлак, ул. Победы, 8",54.155016,74.802555,8:00:00 AM,9:00:00 PM
516,54 Линево 4-ый Микрорайон 9а,Холди,"633216, пгт. Линево, ул. 4-ый Микрорайон, 9а",54.454103,83.379158,8:00:00 AM,9:00:00 PM
517,42К Кемерово Ракитянского 1а,Холди,"650014, г. Кемерово, ул. Ракитянского, 1а",55.418522,86.122205,8:00:00 AM,9:00:00 PM
518,22 Рубцовск Станционный 42г,Холди,"658206, г. Рубцовск, пер. Станционный, 42г",51.51841,81.189255,8:00:00 AM,9:00:00 PM
519,22 Горняк Миронова 134 (пом. 1),Холди,"658422, г. Горняк, ул. Миронова, 134, пом. 1",51.00749,81.468878,8:00:00 AM,9:00:00 PM
520,54 Здвинск Калинина 53г,Холди,"632951, с. Здвинск, ул.Калинина, 53г",54.703681,78.664311,8:00:00 AM,9:00:00 PM
521,42К Топки Горького 126,Холди,"652303, г. Топки, ул. Горького, 126",55.273174,85.597554,8:00:00 AM,9:00:00 PM
522,42Н Прокопьевск Морозовой 60,Холди,"653026, г. Прокопьевск, ул. Морозовой, 60",53.921695,86.710287,8:00:00 AM,9:00:00 PM
523,42К Краснобродский Гагарина 24,Холди,"652641, п.г.т. Краснобродский, ул. Гагарина, 24",54.161345,86.442158,8:00:00 AM,9:00:00 PM
524,22 Змеиногорск Ленина 32,Холди,"658480, г. Змеиногорск, ул. Ленина, 32",51.157913,82.193243,8:00:00 AM,9:00:00 PM
525,42К Анжеро-Судженск Мира 17,Холди,"652473, г. Анжеро-Судженск, ул. Мира, 17",56.110435,86.023929,8:00:00 AM,9:00:00 PM
526,42К Топки Красногорская 6б,Холди,"652305, г. Топки, ул. Красногорская, 6б",55.27997,85.637968,8:00:00 AM,9:00:00 PM
527,42К Белово 3-ий Микрорайон 130 (пом.2),Холди,"652632, г. Белово, ул. 3-ий Микрорайон, 130, пом.2",54.409383,86.281404,8:00:00 AM,9:00:00 PM
528,70 Тегульдет Пушкина 2,Холди,"636900, с. Тегульдет, ул. Пушкина, 2",57.306164,88.169754,8:00:00 AM,9:00:00 PM
529,22 Бийск Социалистическая 23/2,Холди,"659322, г. Бийск, ул. Социалистическая, 23/2",52.505341,85.136349,8:00:00 AM,9:00:00 PM
530,54 Новосибирск Бердское шоссе 548,Холди,"630097, г. Новосибирск, ул. Бердское шоссе, 548",54.816079,83.089996,8:00:00 AM,9:00:00 PM
531,54 Мошково Пушкина 1,Холди,"633131, п.г.т. Мошково, ул. Пушкина, 1",55.307034,83.604793,8:00:00 AM,9:00:00 PM
532,42Н Междуреченск Строителей 18 (пом. 1а),Холди,"652877, г. Междуреченск, пр-кт Строителей, 18, пом. 1а",53.687108,88.068511,8:00:00 AM,9:00:00 PM
533,70 Бакчар Советская 48,Холди,"636200, с. Бакчар, ул. Советская, 48",57.017389,82.061407,8:00:00 AM,9:00:00 PM
534,54 Новосибирск Ударная 29/1,Холди,"630052, г. Новосибирск, ул. Ударная, 29/1",54.965719,82.86256,8:00:00 AM,10:00:00 PM
535,42Н Новокузнецк Заводское 8,Холди,"654055, г. Новокузнецк, ш. Заводское, 8",53.791997,87.155016,8:00:00 AM,9:00:00 PM
538,55 Тара Радищева 4,Холди,"646532, г. Тара, ул. Радищева, 4",56.880096,74.395642,9:00:00 AM,10:00:00 PM
539,54 Новосибирск Владимировская 23,Холди,"630003, г. Новосибирск, ул. Владимировская, 23",55.039099,82.887129,8:00:00 AM,9:00:00 PM
541,42К Березовский 8-ое Марта 3а,Холди,"652420, г. Березовский, ул. 8-ое Марта, 3а",55.670329,86.276348,8:00:00 AM,9:00:00 PM
542,54 Ордынское Октябрьская 38,Холди,"633261, р.п. Ордынское, ул. Октябрьская, 38",54.363732,81.91013,8:00:00 AM,10:00:00 PM
544,42К Тайга Кирова 16,Холди,"652401, г. Тайга, ул. Кирова, 16",56.062258,85.620801,8:00:00 AM,9:00:00 PM
545,42К Белово Новый городок Глинки 5,Холди,"652645, г. Белово, пгт. Новый городок, ул. Глинки, 5",54.308582,86.290208,8:00:00 AM,9:00:00 PM
547,42К Ленинск-Кузнецкий Спасстанция 17,Холди,"652507, г. Ленинск-Кузнецкий, ул. Спасстанция, 17",54.695273,86.19999,8:00:00 AM,9:00:00 PM
548,22 Алейск Пионерская 158,Холди,"658135, г. Алейск, ул. Пионерская, 158",52.496093,82.770752,8:00:00 AM,9:00:00 PM
549,42Н Новокузнецк Запорожская 15 корпус 1,Холидей Классик,"654080, г. Новокузнецк, ул. Запорожская 15 корпус 1",53.761385,87.162319,8:00:00 AM,12:00:00 AM
550,54 Черепаново Цыцаркина 58А,Холди,"633521, г. Черепаново, ул. Цыцаркина, 58А         ",54.225822,83.398881,8:00:00 AM,9:00:00 PM
552,54 Новосибирск Курчатова 36,Холди,"630129, г. Новосибирск, ул. Курчатова, 36",55.105758,82.973951,8:00:00 AM,9:00:00 PM
553,22 Яровое А квартал 23,Холди,"658839, г. Яровое, А квартал, 23",52.916914,78.560034,8:00:00 AM,9:00:00 PM
554,22 Кулунда Советская 29А,Холди,"658920, с. Кулунда, ул. Советская, 29А   ",52.565444,78.946642,8:00:00 AM,9:00:00 PM
559,22 Горно-Алтайск Ленина 220,Холди,"649007, г. Горно-Алтайск, ул. Ленина, 220",51.932073,85.976687,8:00:00 AM,9:00:00 PM
560,54 Карасук Союзная 23А,Холди,"632865, г. Карасук, ул. Союзная, 23А",53.731567,78.027252,8:00:00 AM,9:00:00 PM
562,55 Называевск Мира 40,Холди,"646104, г. Называевск, ул. Мира, 40        ",55.560555,71.348772,8:00:00 AM,9:00:00 PM
563,54 Новосибирск Ключ-Камышенское Плато 7/1,Холидей Классик,"630114, г. Новосибирск, ул. Ключ-Камышенское Плато, 7/1",54.987033,83.040768,8:00:00 AM,12:00:00 AM
564,70 Белый Яр Гагарина 26,Холди,"636500, рп. Белый Яр, ул. Гагарина, 26",58.447155,85.040094,8:00:00 AM,9:00:00 PM
565,42К Кемерово Серебряный бор 1 пом. 111,Холди,"650014, г. Кемерово, ул. Серебряный бор, 1, пом. 111",55.401064,86.126777,8:00:00 AM,9:00:00 PM
566,54 Лебедевка Центральная 46,Холди,"633226, с. Лебедевка, ул. Центральная, 46",54.674288,83.237391,8:00:00 AM,9:00:00 PM
570,42К Березовский Мира 2А,Холди,"652421, г. Березовский, ул. Мира, 2а",55.663542,86.258425,8:00:00 AM,9:00:00 PM
571,42К Плотниково Школьная 6,Холди,"652383, пос. Плотниково, ул. Школьная, 6",55.015279,85.939038,8:00:00 AM,9:00:00 PM
572,42К Грамотеино Светлая 15,Холди,"652614, пгт. Грамотеино, ул. Светлая, 15",54.501075,86.37014,8:00:00 AM,9:00:00 PM
573,22 Ключи Пролетарская 114А,Холди,"658980, с. Ключи, ул. Пролетарская, 114А",52.237628,79.171185,8:00:00 AM,9:00:00 PM
574,42К Юрга Ленинградская 31,Холди,"652050, г. Юрга, ул. Ленинградская, 31",55.71805,84.919451,8:00:00 AM,9:00:00 PM
576,42Н Прокопьевск Шахтеров 10,Холди,"653000, г. Прокопьевск, ул. Шахтеров, 10",53.881701,86.752759,8:00:00 AM,9:00:00 PM
578,22 Рубцовск Ленина 74,Холидей Классик,"658210, г. Рубцовск, пр. Ленина, 74",51.514436,81.210001,8:00:00 AM,10:00:00 PM
579,22 Ключи Центральная 28,Холидей Классик,"658980, с. Ключи, ул. Центральная, 28",52.25261,79.168517,8:00:00 AM,10:00:00 PM
580,54 Коченево Кузнецкая 95а,Холди,"632640, рп. Коченево, ул. Кузнецкая, 95а",55.025214,82.194915,8:00:00 AM,9:00:00 PM
581,22 Барнаул Попова 24б,Холди,"656019, г. Барнаул, ул. Попова, 24б",53.376002,83.678841,8:00:00 AM,9:00:00 PM
582,54 Искитим Советская 52,Холди,"633209, г. Искитим, ул. Советская, 52",54.656563,83.296339,8:00:00 AM,9:00:00 PM
583,70 Первомайское Ленинская 85,Холди,"636930, с. Первомайское, ул. Ленинская, 85",57.075168,86.241572,8:00:00 AM,9:00:00 PM
584,70 Кривошеино Кирова 3,Холди,"636300, с. Кривошеино, ул. Кирова, 3",57.341409,83.937565,8:00:00 AM,9:00:00 PM
586,22 Ребриха Комсомольская 5,Холди,"658540, с. Ребриха, ул. Комсомольская, 5",53.071664,82.342418,8:00:00 AM,9:00:00 PM
588,22 Яровое Ленина 20 (Супермаркет 500),Холидей Классик,"658839, г. Яровое, ул. Ленина, 20",52.918788,78.574892,8:00:00 AM,9:00:00 PM
590,22 Поспелиха Первомайская 45,Холди,"659700, с. Поспелиха, ул. Первомайская, 45",51.985257,81.826857,8:00:00 AM,9:00:00 PM
593,22 Первомайское Комарова 1а,Холди,"658051, с. Первомайское, ул. Комарова, 1а",53.719985,84.01721,8:00:00 AM,9:00:00 PM
595,55 Омск Труда 1А,Холди,"644121, г. Омск, ул. Труда, 1а",54.933393,73.381875,9:00:00 AM,10:00:00 PM
596,54 Чистоозерное Покрышкина 6,Холди,"632720, р.п. Чистоозерное, ул. Покрышкина, 6",54.708572,76.58199,8:00:00 AM,9:00:00 PM
598,54 Новосибирск Бориса Богаткова 266/2,Холди,"630089, г. Новосибирск, ул. Бориса Богаткова, 266/2",55.041699,82.985171,8:00:00 AM,9:00:00 PM
603,54 Колывань Ленина 83,Холди,"633161, р.п. Колывань, ул. Ленина, 83",55.307116,82.740802,8:00:00 AM,9:00:00 PM
604,42К Итатский Советская 121а пом. 1,Холди,"652245, пгт Итатский, ул. Советская, 121а, пом. 1",56.072853,89.027503,8:00:00 AM,9:00:00 PM
605,22 Рубцовск Алтайская 93,Холди,"658218, г. Рубцовск, ул. Алтайская, 93",51.540195,81.230914,8:00:00 AM,9:00:00 PM
608,42К Кемерово Терешковой 30 пом. 1,Холидей Классик,"650036, г. Кемерово, ул. Терешковой, 30, пом. 1",55.342432,86.137431,8:00:00 AM,11:00:00 PM
609,22 Мамонтово Пушкинская 12/3,Холди,"658561, с. Мамонтово, ул. Пушкинская, 12/3",52.708574,81.629667,8:00:00 AM,9:00:00 PM
610,22 Турочак Советская 12,Холди,"649140, с. Турочак, ул. Советская, 12",52.250079,87.11646,8:00:00 AM,9:00:00 PM
611,22 Смоленское Гражданский 27,Холди,"659600, с. Смоленское, пер. Гражданский, 27",52.305268,85.0722,8:00:00 AM,9:00:00 PM
612,22 Новоалтайск 8-ой микрорайон 26а,Холди,"658080, г. Новоалтайск, ул. 8-ой мкр., 26а",53.411778,83.935995,8:00:00 AM,9:00:00 PM
